uniformed_stock_code,trade_date,open,high,low,close,vol,pe_ttm,pb,change,pct_chg,amount,date,volume,rsi_6,rsi_12,rsi_24,ma_5,ma_20,ma_60,macd,macd_signal,macd_histogram,boll_middle,boll_upper,boll_lower,kdj_k,kdj_d,kdj_j,volatility,volume_ma_5,volume_ma_20,volume_ratio,wr_14,rsi6_pct100,pettm_pct10y
600519.SH,20120801,152.92982335669635,154.45179129569993,150.26482643493085,150.9854316631938,26715.17,25.6215,10.5973,-2.105906658458025,-1.3755883785099716,4059573.851724859,20120801,26715.17,34.7991524908188,44.65054561130419,50.8038169985401,153.96351913241088,156.25144073214543,147.75416129948766,0.8828736672627713,1.830845486545119,-1.8959436385646953,156.25144073214543,163.80993214745754,148.6929493168333,35.23504090877179,40.09163043263835,25.521861861038687,0.3200902568834136,21103.328000000118,29718.54849999994,1.2659221332294057,-85.04431314623334,8.0,39.67198581560284
600519.SH,20120802,151.0227043474143,152.50118748816064,149.8051299962114,150.4325535139231,17054.77,25.5277,10.5585,-0.5528781492706969,-0.366179798395393,2570625.0440579006,20120802,17054.77,33.10429143569095,43.73293818324504,50.29528997613208,152.9347930479271,155.95636531540077,147.87492529361552,0.5070003471194298,1.5660764586599811,-2.1181522230811027,155.95636531540077,163.92838130327814,147.9843493275234,28.628238654628362,36.27049983996835,13.343716283948382,0.31822211783374016,19830.524000000954,29433.818500000238,0.8600261899281724,-88.3308714918759,5.0,39.38856889676562
600519.SH,20120803,150.64376539117256,153.4392167077098,150.43876562795984,153.4143682515628,16472.73,26.0337,10.7678,2.981814737639695,1.982160555004949,2504333.769900348,20120803,16472.73,49.13680307058429,49.8024338126684,52.945922904493315,152.62542976890109,155.55164608590712,148.07882150975516,0.44460048451546186,1.3417812638310773,-1.794361558631231,155.55164608590712,163.16902074248765,147.9342714293266,30.290715658582286,34.277238446172994,22.31767008340087,0.30285923901228345,19440.740000000595,28299.513500000165,0.8473303999744606,-63.80172805820832,27.0,41.00974313551816
600519.SH,20120806,153.2155806023868,155.05436635726463,152.3210361810949,154.57603357643495,17320.99,26.2308,10.8493,1.1616653248721605,0.7572076449627637,2665627.7356376154,20120806,17320.99,54.26148569515751,52.00283989794579,53.944355348209164,152.49994506535586,155.368388721822,148.3339850705619,0.4833134900489995,1.170087709074662,-1.373548438051325,155.368388721822,162.8939257862641,147.84285165737987,34.144764117529036,34.23308033662501,33.96813167933709,0.2974446321246666,19405.876000000535,27739.2075000003,0.8925641903513928,-52.04878048780469,37.0,41.21292607348384
600519.SH,20120807,154.56982146239818,157.0236065069142,154.13497347982573,156.483152585717,18119.18,26.5544,10.9832,1.9071190092820416,1.2337740626130163,2818012.413156564,20120807,18119.18,61.83658842315287,55.49664189740376,55.559748034784434,153.17830791816814,155.41497957709726,148.6210358851102,0.6602711960929355,1.0681244064783166,-0.8157064207707623,155.41497957709726,162.95599217941265,147.87396697478187,42.29087816736269,36.9190129468709,53.034608608346275,0.2948632620836245,19136.568000000716,27295.811500000207,0.9468353991164624,-37.073170731707265,64.0,42.61061946902655
600519.SH,20120808,156.83103097177496,157.78769653343437,154.68163951505966,157.04224284902443,14893.41,26.6493,11.0224,0.5590902633074393,0.3572846367606159,2337321.677527716,20120808,14893.41,63.93768244261374,56.509092656823235,56.03151151913781,154.38967015533126,155.2531540064396,148.97357211356237,0.8359886084870141,1.0216972468800563,-0.3714172767860844,155.2531540064396,162.50301313064375,148.00329488223542,58.41441164464901,44.08414584613027,87.07494324168647,0.27446815522498413,16772.215999999644,26439.98500000015,0.887981051519985,-32.68292682926828,65.0,42.857142857142854
600519.SH,20120809,156.4210314453495,162.53996377154763,156.04830460314452,162.08647944686496,30672.4,27.5053,11.3764,5.0442365978405235,3.212025316455711,4884694.88854518,20120809,30672.4,77.40547225421605,64.46574560446146,60.02651153885857,156.7204553419142,155.40410837753151,149.40069881843058,1.3665212543957352,1.0906620483831921,0.5517184120250862,155.40410837753151,163.07864376507752,147.7295729899855,71.08928255984738,53.08585808403597,107.09613151147018,0.29578758881234146,19495.74199999869,26109.95399999991,1.5732871311080165,-3.2229580573949446,91.0,45.49071618037136
600519.SH,20120810,155.92406232240955,158.22254451600682,151.5880067247585,154.19088250615647,91225.8,23.7462,9.2569,-7.8955969407084865,-4.871224896520017,14145241.9669709,20120810,91225.8,45.49310405397126,49.12052788285715,52.26946757070685,156.87575819283376,154.95404071556987,149.7277307491941,1.1367596540181637,1.0998815695101865,0.0737561690159545,154.95404071556987,161.75489710551614,148.1531843256236,58.87252983664622,55.014748668239385,66.58809217345991,0.3278745170715462,34446.35599999875,29193.83849999979,2.6483439931934547,-63.87832699619774,22.0,32.47901016349978
600519.SH,20120813,154.35860958514868,155.10406326955862,153.3149744269748,154.06042811138474,23037.06,23.7261,9.2491,-0.13045439477173204,-0.08460577736593687,3552533.938278652,20120813,23037.06,45.12425185723335,48.9106773737285,52.15327138996847,156.7726370998251,154.51142759045106,150.05370974616307,0.9333858597916276,1.0665824275664748,-0.26639313554969446,154.51142759045106,160.25248230012522,148.7703728807769,50.38656460654465,53.47202064767447,44.21565252428502,0.3279183811973962,35589.56999999881,28869.01349999979,0.647298070755021,-66.58536585365849,22.0,32.46466431095406
600519.SH,20120814,154.06042811138474,155.29663880469786,152.19679390035992,153.74982240954725,18786.86,23.6783,9.2304,-0.31060570183748837,-0.2016129032258189,2891394.041550838,20120814,18786.86,44.10259994444703,48.37389612046416,51.866809123835274,156.22597106459435,154.31698842110126,150.3947974284895,0.7386328783018428,1.0009925177135484,-0.5247192788234112,154.31698842110126,159.88193609389538,148.75204074830714,43.91624632306225,50.286762539470395,31.175213890245985,0.3094594583665113,35723.10599999875,28006.807499999926,0.5259021989857393,-69.02439024390253,22.0,32.317880794701985
600519.SH,20120815,153.42679247963628,153.68770126917977,151.2649767948475,151.6563399791627,22723.48,23.3559,9.1047,-2.0934824303845403,-1.3616161616161602,3466275.229382435,20120815,22723.48,37.276545617860045,44.76187416171985,49.93769610386811,155.14879049062148,154.29120814784838,150.6472729802037,0.41062971740819876,0.8829199576524784,-0.9445804804885594,154.29120814784838,159.90026798553595,148.6821483101608,32.63136476294497,44.40162994729525,9.09083439424441,0.2884959118006844,37289.11999999881,25440.635499999673,0.6093863303827155,-85.46341463414643,10.0,31.55339805825243
600519.SH,20120816,151.73709746164045,152.50739960219738,148.5130102765675,148.64346467133927,31482.58,22.8919,8.9238,-3.0128753078234354,-1.9866464588538788,4728377.538898253,20120816,31482.58,29.414149408624226,40.06503934801926,47.295971531824016,152.4601875355176,154.07595839647473,150.78745435925254,-0.0913756863936328,0.6880608288432563,-1.5588730304737781,154.07595839647473,160.18292401261394,147.96899278033553,22.064252032692625,36.95583730909438,-7.718918520110876,0.29576964220169477,37451.15599999875,25685.71499999948,0.8406303933582464,-99.06997342781206,2.0,30.524922805469785
